ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,노선ID,노선번호,노선명,버스정류장ID,버스정류장명,승차승객수,하차승객수,작업일시
2020-03-01,11110001,100,100번(하계동~용산구청),72011,미아리고개.미아리예술극장,"2,651","4,395",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),72012,돈암사거리.성신여대입구,"2,179","8,028",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),71196,삼선교.한성대학교,"2,728","5,882",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),74700,혜화동로터리.여운형활동터,"1,238","4,203",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),7197,명륜3가.성대입구,"2,051","4,267",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),71198,창경궁.서울대학교병원,"2,048","3,305",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),8952,원남동,"2,977","4,458",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),72250,광장시장,"1,228","4,615",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),8935,을지로4가,"1,361","4,416",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),8881,을지로3가,"1,635","5,681",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),72605,을지로2가.기업은행본점.서울노동청,"3,490","4,938",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9000556,롯데백화점,"3,875","3,685",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9000235,북창동.남대문시장,"1,962","2,366",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),79041,숭례문,"1,528","2,321",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9034418,서울역버스환승센터,"3,645","2,271",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9034947,갈월동,"1,637","1,351",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9034949,숙대입구역,"3,481","2,119",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9034951,삼각지역,"2,304","1,311",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9034953,KT용산지사,"1,207","1,234",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9036053,신용산역,"5,762","2,190",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9034957,한강대교북단.LG유플러스,"4,653","1,637",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9035323,이촌동동부센트레빌,437,"3,094",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9000255,이촌1동충신교회앞,"1,174","4,272",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9000257,이촌동한강맨션.이촌역,"2,836","4,298",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9000259,신용산초등학교,"1,312","3,396",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9000261,이촌동점보아파트,"1,067","5,076",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9000263,금강병원.반도아파트,"1,211","3,141",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9035283,서빙고신동아아파트,523,"2,233",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),8001484,서빙고역1번출구,"1,891","2,125",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),73690,한강중학교,782,"3,277",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),73691,용산구청.크라운호텔,"2,301","2,645",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),73677,용산구청.크라운호텔,"1,320",144,2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),74899,한강중학교,757,83,2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),74900,금호베스트빌앞,257,78,2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),8003001,서빙고초등학교,65,193,2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),8878,서빙고역교차로,376,302,2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9036005,서빙고역1번출구,"1,016","1,013",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9000264,서빙고신동아아파트,"4,395",790,2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9000262,이촌동현대아파트,"6,226","1,205",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9000260,이촌동강촌아파트,"6,471","1,171",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9000258,신용산초등학교,"3,769","1,916",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9000256,이촌동한가람아파트.이촌역,"5,208","2,144",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9000254,이촌동두산위브트레지움.한강대우아파트,"6,408","1,743",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9034958,한강대교북단.LG유플러스,"4,385","7,117",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9034956,신용산역,"1,578","5,496",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9034954,KT용산지사,"1,179","2,033",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9034952,삼각지역,"1,238","2,915",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9034950,숙대입구역,"2,442","5,123",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9034948,갈월동,"1,572","1,540",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9036837,서울역버스환승센터.강우규의거터,"1,546","2,917",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),72410,남대문시장앞.이회영활동터,"2,405","2,751",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),72411,롯데영프라자,"2,600","2,377",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),8839,을지로입구.로얄호텔,"2,499","2,540",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),8864,을지로2가.파인에빈뉴,"4,025","1,669",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),8890,을지로3가,"1,841","1,222",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9000537,을지로4가.베스트웨스턴국도,"2,138","1,518",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),8984,을지로5가.중부시장,"1,106","1,094",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9038,을지로6가.국립중앙의료원,893,"1,069",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9002069,광희동,991,"1,206",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),72394,퇴계로6가,"1,630",881,2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),72254,을지로5가.훈련원종합체육관,"2,140",111,2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9003018,방산시장.훈련원종합체육관,"1,350",258,2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9034217,종로5가,"3,053","1,176",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9000413,종로5가.효제초등학교,"3,048",574,2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),9000558,종로5가.효제동.김상옥의거터,913,477,2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),72259,통신대(이화장),"1,889","1,198",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),72260,혜화역.마로니에공원,"4,362","1,314",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),72261,혜화역.동성중고(장면총리가옥),"4,581","1,019",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),71205,삼선교.한성대학교.조소앙활동터,"7,141","3,199",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),72027,돈암사거리.성신여대입구,"10,533","3,515",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),72028,미아리고개.미아리예술극장,"3,143","2,437",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),71614,길음뉴타운,"6,948","2,620",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),12869,월곡뉴타운,"5,392","1,639",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),71616,숭곡초교입구,"3,810","3,649",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),71617,창문여고,"7,089","5,188",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),71618,동방고개,"1,174","1,607",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),71619,장위동그린빌아파트,932,"3,374",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),71620,북서울꿈의숲,"3,968","5,909",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),71621,장월초등학교,"5,359","6,954",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),71622,롯데캐슬루나아파트,"3,071","4,499",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),71623,인덕대앞,"4,990","4,597",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),70585,월계헬스케어센터,"2,725","5,365",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),70586,하계시영아파트,710,"8,602",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),8002342,하계장미아파트,643,"11,155",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),71624,하계미성아파트.을지병원,"6,175","7,728",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),71625,한성여객종점,214,"1,927",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),8502050,대진고등학교,192,"3,087",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),71626,서울온천,459,"5,292",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),71627,노원경찰서.혜성여고,503,"5,287",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),70592,하계현대아파트,438,"3,397",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),70593,롯데마트,840,"2,398",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),71628,상명초등학교,328,823,2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),71629,중계건영2차아파트,80,"1,543",2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),71430,중계역,99,752,2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),71630,하계한신청구아파트,3,160,2020-04-03 11:28
2020-03-01,11110001,100,100번(하계동~용산구청),7000199,한성여객종점,0,100,2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),8501937,우이동도선사입구(기점가상),47,3,2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),72563,우이동도선사입구.북한산우이역,"1,373",9,2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),72564,우이동성원아파트,835,45,2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),9198,쌍문동청한빌라,"5,604",147,2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),7645,쌍문동우이빌라,"1,472",232,2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),73108,초당초등학교,"10,530",938,2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),73109,방학동우성아파트,"6,482",308,2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),8502609,청구아파트,29,51,2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),73110,쌍문동성원아파트,"8,920","1,172",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),8000891,쌍문동한양.현대아파트,"11,382",928,2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),73112,쌍문동삼익금호1차아파트,"13,675","2,049",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),7989,도봉구보건소앞,"5,737","3,512",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),70685,도봉구민회관,"10,062","6,593",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),70686,쌍문역,"9,430","19,124",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),70687,우이1교앞,"5,393","1,705",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),70688,수유3동우체국,"6,987","6,410",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),8501377,수유(강북구청)역,"8,811","12,270",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),70689,수유역,"3,762","4,397",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),8501003,수유시장.성신여대미아캠퍼스앞,"6,301","5,178",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),8501005,미아역.신일중고,"5,338","4,542",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),8501007,도봉세무서.성북시장,"3,829","4,819",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),72572,미아사거리역,"12,615","8,502",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),72573,성가복지병원,"4,670","5,577",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),72434,종암경찰서,"7,432","6,403",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),72435,종암동주민센터,"10,942","4,168",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),72436,숭례초교,"9,154","4,212",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),72437,고대앞,"3,994","6,939",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),72438,우신향병원,"4,638","5,606",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),72439,안암오거리,"7,049","5,262",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),72440,대광초교,"5,716","4,346",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),72441,신설동로터리,"2,962","12,048",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),8000821,동묘앞,"3,149","5,869",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),9100,동대문(흥인지문),"3,512","8,175",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),8502227,종로6가.동대문종합시장,"2,417","8,142",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),8502228,종로5가.광장시장,"2,407","6,105",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),8502229,종로4가.종묘,827,"4,591",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),8502230,종로3가.탑골공원,"1,378","7,140",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),8502231,종로2가,"2,023","5,951",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),8502232,종로1가,"1,917","6,867",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),8502233,광화문,869,"5,384",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),8000682,서울역사박물관.경교장.강북삼성병원,910,"4,298",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),8501946,강북삼성병원,"1,399","3,172",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),8002743,서대문경찰서,"4,197","3,532",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),8722,서소문,"8,429","2,293",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),9000548,서울신문사,"5,102","1,078",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),8502220,종로1가,"7,987","1,553",2020-04-03 11:28
2020-03-01,11110002,101,101번(화계사~동대문),8502221,종로2가,"7,615","1,177",2020-04-03 11:28
